nodeId,date,substation,action,energy_shifted_kwh,energy_curtailed_kwh,molp_alpha,gcs_score,predicted_load_w,optimised_load_w,power_deviation_ratio,substation_pred_peak_mw,actual_substation_peak_mw,forecast_error_mw,stress_threshold_mw,rebate_bdt,temp_max_c,price_multiplier_norm,appliance_alpha,explanation,label
DR_DHA_00298,2025-08-13,Dhanmondi,DR_CURTAIL+SHIFT,2.815,0.427,0.6,0.788,777.3,237.0,0.6951,153.21,144.0,9.21,145.93,1.28,31.3,1.0,0.7,"On 2025-08-13, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 2.81 kWh of schedulable load to off-peak hours and curtailed 0.43 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 153.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00299,2024-04-03,Dhanmondi,DR_CURTAIL+SHIFT,3.546,1.027,0.6,0.788,1096.7,334.6,0.6949,149.18,156.2,-7.02,145.93,3.08,29.4,1.0,0.7,"On 2024-04-03, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.55 kWh of schedulable load to off-peak hours and curtailed 1.03 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00300,2025-05-26,Dhanmondi,DR_CURTAIL+SHIFT,3.906,0.579,0.6,0.7879,1076.0,328.5,0.6947,157.88,168.7,-10.82,145.93,1.74,32.5,1.0,0.7,"On 2025-05-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0029 (middle tier) shifted 3.91 kWh of schedulable load to off-peak hours and curtailed 0.58 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 157.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00301,2025-08-03,Dhanmondi,DR_CURTAIL+SHIFT,3.98,0.564,0.6,0.7879,1090.0,332.7,0.6948,151.68,153.6,-1.92,145.93,1.69,31.9,1.0,0.7,"On 2025-08-03, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0029 (middle tier) shifted 3.98 kWh of schedulable load to off-peak hours and curtailed 0.56 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 151.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00302,2024-06-09,Dhanmondi,DR_CURTAIL+SHIFT,3.544,1.101,0.6,0.7879,1114.3,340.2,0.6947,173.65,111.0,62.65,145.93,3.3,33.0,1.0,0.7,"On 2024-06-09, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.54 kWh of schedulable load to off-peak hours and curtailed 1.10 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 173.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00303,2024-06-02,Dhanmondi,DR_CURTAIL+SHIFT,3.424,0.707,0.6,0.7878,991.2,302.7,0.6946,169.6,180.0,-10.4,145.93,2.12,25.7,1.0,0.7,"On 2024-06-02, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0035 (middle tier) shifted 3.42 kWh of schedulable load to off-peak hours and curtailed 0.71 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 169.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00304,2024-09-25,Dhanmondi,DR_CURTAIL+SHIFT,2.1,0.216,0.6,0.7878,555.6,169.7,0.6946,146.25,131.0,15.25,145.93,0.65,28.2,1.0,0.7,"On 2024-09-25, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 2.10 kWh of schedulable load to off-peak hours and curtailed 0.22 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00305,2024-09-22,Dhanmondi,DR_CURTAIL+SHIFT,3.544,1.094,0.6,0.7878,1112.8,340.0,0.6945,163.25,148.4,14.85,145.93,3.28,34.5,1.0,0.7,"On 2024-09-22, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.54 kWh of schedulable load to off-peak hours and curtailed 1.09 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 163.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00306,2024-06-09,Dhanmondi,DR_CURTAIL+SHIFT,3.009,0.554,0.6,0.7877,855.2,261.4,0.6943,173.65,111.0,62.65,145.93,1.66,33.0,1.0,0.7,"On 2024-06-09, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.01 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 173.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00307,2024-05-16,Dhanmondi,DR_CURTAIL+SHIFT,3.039,0.547,0.6,0.7877,861.0,263.3,0.6942,174.94,186.0,-11.06,145.93,1.64,38.6,1.0,0.7,"On 2024-05-16, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.04 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 174.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00308,2025-08-12,Dhanmondi,DR_CURTAIL+SHIFT,3.558,0.788,0.6,0.7876,1044.0,319.6,0.6939,149.34,133.0,16.34,145.93,2.36,27.4,1.0,0.7,"On 2025-08-12, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0035 (middle tier) shifted 3.56 kWh of schedulable load to off-peak hours and curtailed 0.79 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00309,2024-05-14,Dhanmondi,DR_CURTAIL+SHIFT,3.432,1.06,0.6,0.7876,1078.7,330.0,0.6941,147.83,149.0,-1.17,145.93,3.18,35.6,1.0,0.7,"On 2024-05-14, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.43 kWh of schedulable load to off-peak hours and curtailed 1.06 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.8 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00310,2024-09-22,Dhanmondi,DR_CURTAIL+SHIFT,3.18,0.604,0.6,0.7875,909.2,278.5,0.6937,163.25,148.4,14.85,145.93,1.81,34.5,1.0,0.7,"On 2024-09-22, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.18 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 163.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00311,2024-04-04,Dhanmondi,DR_CURTAIL+SHIFT,3.206,0.478,0.6,0.7875,885.0,271.0,0.6937,149.31,161.0,-11.69,145.93,1.43,37.2,1.0,0.7,"On 2024-04-04, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.21 kWh of schedulable load to off-peak hours and curtailed 0.48 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00312,2025-09-10,Dhanmondi,DR_CURTAIL+SHIFT,2.83,0.69,0.6,0.7874,845.8,259.1,0.6936,147.94,152.0,-4.06,145.93,2.07,31.1,1.0,0.7,"On 2025-09-10, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 2.83 kWh of schedulable load to off-peak hours and curtailed 0.69 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00313,2024-05-25,Dhanmondi,DR_CURTAIL+SHIFT,3.022,0.55,0.6,0.7874,858.6,263.2,0.6935,148.41,165.0,-16.59,145.93,1.65,38.4,1.0,0.7,"On 2024-05-25, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.02 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00314,2024-05-14,Dhanmondi,DR_CURTAIL+SHIFT,3.006,0.465,0.6,0.7873,834.6,256.0,0.6932,147.83,149.0,-1.17,145.93,1.4,35.6,1.0,0.7,"On 2024-05-14, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.01 kWh of schedulable load to off-peak hours and curtailed 0.47 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.8 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00315,2025-05-10,Dhanmondi,DR_CURTAIL+SHIFT,4.09,0.573,0.6,0.7873,1121.0,343.8,0.6933,152.57,169.0,-16.43,145.93,1.72,31.8,1.0,0.7,"On 2025-05-10, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0029 (middle tier) shifted 4.09 kWh of schedulable load to off-peak hours and curtailed 0.57 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 152.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00316,2024-06-05,Dhanmondi,DR_CURTAIL+SHIFT,3.366,1.049,0.6,0.7873,1061.3,325.6,0.6932,175.14,173.0,2.13,145.93,3.15,30.2,1.0,0.7,"On 2024-06-05, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.37 kWh of schedulable load to off-peak hours and curtailed 1.05 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 175.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00317,2024-06-04,Dhanmondi,DR_CURTAIL+SHIFT,2.6,0.588,0.6,0.7872,766.6,235.3,0.6931,168.44,173.0,-4.56,145.93,1.76,37.9,1.0,0.7,"On 2024-06-04, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 2.60 kWh of schedulable load to off-peak hours and curtailed 0.59 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 168.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00318,2025-09-07,Dhanmondi,DR_CURTAIL+SHIFT,3.355,0.477,0.6,0.7872,921.7,283.1,0.6929,149.0,151.6,-2.6,145.93,1.43,27.9,1.0,0.7,"On 2025-09-07, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0064 (middle tier) shifted 3.35 kWh of schedulable load to off-peak hours and curtailed 0.48 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00319,2025-07-23,Dhanmondi,DR_CURTAIL+SHIFT,2.735,0.601,0.6,0.7872,802.3,246.3,0.693,149.45,162.5,-13.05,145.93,1.8,35.2,1.0,0.7,"On 2025-07-23, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.73 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00320,2024-09-08,Dhanmondi,DR_CURTAIL+SHIFT,3.17,0.523,0.6,0.7872,888.4,272.8,0.6929,158.38,144.69,13.69,145.93,1.57,31.1,1.0,0.7,"On 2024-09-08, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.17 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 158.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00321,2025-07-06,Dhanmondi,DR_CURTAIL+SHIFT,3.052,0.526,0.6,0.7871,860.9,264.5,0.6928,148.43,103.0,45.43,145.93,1.58,33.3,1.0,0.7,"On 2025-07-06, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0035 (middle tier) shifted 3.05 kWh of schedulable load to off-peak hours and curtailed 0.53 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00322,2026-04-26,Dhanmondi,DR_CURTAIL+SHIFT,3.373,0.59,0.6,0.7871,953.6,293.1,0.6927,149.78,147.3,2.48,145.93,1.77,33.3,1.0,0.7,"On 2026-04-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0064 (middle tier) shifted 3.37 kWh of schedulable load to off-peak hours and curtailed 0.59 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.8 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00323,2024-06-05,Dhanmondi,DR_CURTAIL+SHIFT,2.633,0.545,0.6,0.787,764.7,235.0,0.6926,175.14,173.0,2.13,145.93,1.64,30.2,1.0,0.7,"On 2024-06-05, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.63 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 175.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00324,2025-08-31,Dhanmondi,DR_CURTAIL+SHIFT,3.221,0.963,0.6,0.7868,1007.5,310.4,0.692,148.72,131.0,17.72,145.93,2.89,34.1,1.0,0.7,"On 2025-08-31, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.22 kWh of schedulable load to off-peak hours and curtailed 0.96 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00325,2025-08-12,Dhanmondi,DR_CURTAIL+SHIFT,2.532,0.566,0.6,0.7868,746.1,229.8,0.692,149.34,133.0,16.34,145.93,1.7,27.4,1.0,0.7,"On 2025-08-12, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 2.53 kWh of schedulable load to off-peak hours and curtailed 0.57 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00326,2025-09-11,Dhanmondi,DR_CURTAIL+SHIFT,3.431,0.573,0.6,0.7868,964.3,296.9,0.6921,146.53,144.0,2.53,145.93,1.72,31.3,1.0,0.7,"On 2025-09-11, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0064 (middle tier) shifted 3.43 kWh of schedulable load to off-peak hours and curtailed 0.57 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.5 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00327,2024-06-06,Dhanmondi,DR_CURTAIL+SHIFT,2.56,0.524,0.6,0.7868,742.9,228.9,0.6919,171.19,166.0,5.19,145.93,1.57,35.3,1.0,0.7,"On 2024-06-06, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.56 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 171.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00328,2026-04-26,Dhanmondi,DR_CURTAIL+SHIFT,2.59,0.49,0.6,0.7868,741.8,228.5,0.692,149.78,147.3,2.48,145.93,1.47,33.3,1.0,0.7,"On 2026-04-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.59 kWh of schedulable load to off-peak hours and curtailed 0.49 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.8 MW, which triggered the demand-response window.",DrEvent
