appliance_id,household_id,name,cls,quantity,p_rat_kw,duty_cycle,schedule,thermal_response,id
KLNC0348-A01,KLNC0348,air_compressor,critical,2,3.0,0.6,industrial_single_shift,none,KLNC0348-A01
KLNC0348-A02,KLNC0348,batch_process,shiftable,2,4.0,0.75,industrial_single_shift,none,KLNC0348-A02
KLNC0348-A03,KLNC0348,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0348-A03
KLNC0348-A04,KLNC0348,ventilation_fan,curtailable,1,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0348-A04
KLNC0348-A05,KLNC0348,lighting_shopfloor,curtailable,2,1.2,0.95,industrial_single_shift,none,KLNC0348-A05
KLNC0349-A00,KLNC0349,process_motor,critical,2,5.0,0.7,industrial_single_shift,none,KLNC0349-A00
KLNC0349-A01,KLNC0349,air_compressor,critical,2,3.0,0.6,industrial_single_shift,none,KLNC0349-A01
KLNC0349-A02,KLNC0349,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0349-A02
KLNC0349-A03,KLNC0349,ventilation_fan,curtailable,2,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0349-A03
KLNC0349-A04,KLNC0349,lighting_shopfloor,curtailable,2,1.2,0.95,industrial_single_shift,none,KLNC0349-A04
KLNC0349-A05,KLNC0349,ac_office_block,curtailable,1,1.8,0.6,industrial_single_shift,cooling_ac,KLNC0349-A05
KLNC0350-A00,KLNC0350,process_motor,critical,2,5.0,0.7,industrial_single_shift,none,KLNC0350-A00
KLNC0350-A01,KLNC0350,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0350-A01
KLNC0350-A02,KLNC0350,ventilation_fan,curtailable,3,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0350-A02
KLNC0350-A03,KLNC0350,lighting_shopfloor,curtailable,2,1.2,0.95,industrial_single_shift,none,KLNC0350-A03
KLNC0351-A00,KLNC0351,process_motor,critical,3,5.0,0.7,industrial_single_shift,none,KLNC0351-A00
KLNC0351-A01,KLNC0351,air_compressor,critical,1,3.0,0.6,industrial_single_shift,none,KLNC0351-A01
KLNC0351-A02,KLNC0351,batch_process,shiftable,2,4.0,0.75,industrial_single_shift,none,KLNC0351-A02
KLNC0351-A03,KLNC0351,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0351-A03
KLNC0351-A04,KLNC0351,ventilation_fan,curtailable,1,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0351-A04
KLNC0351-A05,KLNC0351,lighting_shopfloor,curtailable,1,1.2,0.95,industrial_single_shift,none,KLNC0351-A05
KLNC0352-A00,KLNC0352,process_motor,critical,1,5.0,0.7,industrial_single_shift,none,KLNC0352-A00
KLNC0352-A01,KLNC0352,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0352-A01
KLNC0352-A02,KLNC0352,ventilation_fan,curtailable,1,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0352-A02
KLNC0352-A03,KLNC0352,lighting_shopfloor,curtailable,1,1.2,0.95,industrial_single_shift,none,KLNC0352-A03
KLNC0352-A04,KLNC0352,ac_office_block,curtailable,2,1.8,0.6,industrial_single_shift,cooling_ac,KLNC0352-A04
KLNC0353-A00,KLNC0353,process_motor,critical,1,5.0,0.7,industrial_single_shift,none,KLNC0353-A00
KLNC0353-A01,KLNC0353,batch_process,shiftable,1,4.0,0.75,industrial_single_shift,none,KLNC0353-A01
KLNC0353-A02,KLNC0353,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0353-A02
KLNC0353-A03,KLNC0353,ventilation_fan,curtailable,2,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0353-A03
KLNC0353-A04,KLNC0353,lighting_shopfloor,curtailable,1,1.2,0.95,industrial_single_shift,none,KLNC0353-A04
KLNC0353-A05,KLNC0353,ac_office_block,curtailable,1,1.8,0.6,industrial_single_shift,cooling_ac,KLNC0353-A05
KLNC0354-A00,KLNC0354,process_motor,critical,1,5.0,0.7,industrial_single_shift,none,KLNC0354-A00
KLNC0354-A01,KLNC0354,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0354-A01
KLNC0354-A02,KLNC0354,ventilation_fan,curtailable,3,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0354-A02
KLNC0354-A03,KLNC0354,lighting_shopfloor,curtailable,1,1.2,0.95,industrial_single_shift,none,KLNC0354-A03
KLNC0354-A04,KLNC0354,ac_office_block,curtailable,2,1.8,0.6,industrial_single_shift,cooling_ac,KLNC0354-A04
KLNC0355-A00,KLNC0355,process_motor,critical,3,5.0,0.7,industrial_single_shift,none,KLNC0355-A00
KLNC0355-A01,KLNC0355,batch_process,shiftable,1,4.0,0.75,industrial_single_shift,none,KLNC0355-A01
KLNC0355-A02,KLNC0355,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0355-A02
KLNC0355-A03,KLNC0355,ventilation_fan,curtailable,1,1.5,0.85,industrial_single_shift,cooling_fan,KLNC0355-A03
KLNC0355-A04,KLNC0355,lighting_shopfloor,curtailable,2,1.2,0.95,industrial_single_shift,none,KLNC0355-A04
KLNC0355-A05,KLNC0355,ac_office_block,curtailable,2,1.8,0.6,industrial_single_shift,cooling_ac,KLNC0355-A05
KLNC0356-A00,KLNC0356,process_motor,critical,2,5.0,0.7,industrial_single_shift,none,KLNC0356-A00
KLNC0356-A01,KLNC0356,batch_process,shiftable,1,4.0,0.75,industrial_single_shift,none,KLNC0356-A01
KLNC0356-A02,KLNC0356,water_pump,shiftable,1,2.2,0.85,pump_offpeak_capable,none,KLNC0356-A02
KLNC0356-A03,KLNC0356,lighting_shopfloor,curtailable,2,1.2,0.95,industrial_single_shift,none,KLNC0356-A03
KLNC0357-A00,KLNC0357,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0357-A00
KLNC0357-A01,KLNC0357,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0357-A01
KLNC0357-A02,KLNC0357,medical_cold_chain,critical,2,2.5,0.55,flat_always_on,refrigeration,KLNC0357-A02
KLNC0357-A03,KLNC0357,lifts_and_life_safety,critical,1,4.0,0.45,hospital_continuous,none,KLNC0357-A03
KLNC0357-A04,KLNC0357,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0357-A04
KLNC0357-A05,KLNC0357,ac_wards_and_corridors,curtailable,3,12.0,0.7,hospital_continuous,cooling_ac,KLNC0357-A05
KLNC0357-A06,KLNC0357,lighting_general,curtailable,1,3.5,0.9,hospital_continuous,none,KLNC0357-A06
KLNC0358-A00,KLNC0358,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0358-A00
KLNC0358-A01,KLNC0358,diagnostic_imaging,critical,1,8.0,0.35,hospital_continuous,none,KLNC0358-A01
KLNC0358-A02,KLNC0358,medical_cold_chain,critical,2,2.5,0.55,flat_always_on,refrigeration,KLNC0358-A02
KLNC0358-A03,KLNC0358,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0358-A03
KLNC0358-A04,KLNC0358,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0358-A04
KLNC0358-A05,KLNC0358,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0358-A05
KLNC0358-A06,KLNC0358,ac_wards_and_corridors,curtailable,3,12.0,0.7,hospital_continuous,cooling_ac,KLNC0358-A06
KLNC0358-A07,KLNC0358,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0358-A07
KLNC0359-A00,KLNC0359,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0359-A00
KLNC0359-A01,KLNC0359,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0359-A01
KLNC0359-A02,KLNC0359,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0359-A02
KLNC0359-A03,KLNC0359,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0359-A03
KLNC0359-A04,KLNC0359,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0359-A04
KLNC0359-A05,KLNC0359,ac_wards_and_corridors,curtailable,3,12.0,0.7,hospital_continuous,cooling_ac,KLNC0359-A05
KLNC0359-A06,KLNC0359,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0359-A06
KLNC0360-A00,KLNC0360,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0360-A00
KLNC0360-A01,KLNC0360,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0360-A01
KLNC0360-A02,KLNC0360,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0360-A02
KLNC0360-A03,KLNC0360,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0360-A03
KLNC0360-A04,KLNC0360,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0360-A04
KLNC0360-A05,KLNC0360,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0360-A05
KLNC0360-A06,KLNC0360,ac_wards_and_corridors,curtailable,2,12.0,0.7,hospital_continuous,cooling_ac,KLNC0360-A06
KLNC0360-A07,KLNC0360,lighting_general,curtailable,1,3.5,0.9,hospital_continuous,none,KLNC0360-A07
KLNC0361-A00,KLNC0361,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0361-A00
KLNC0361-A01,KLNC0361,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0361-A01
KLNC0361-A02,KLNC0361,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0361-A02
KLNC0361-A03,KLNC0361,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0361-A03
KLNC0361-A04,KLNC0361,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0361-A04
KLNC0361-A05,KLNC0361,ac_wards_and_corridors,curtailable,1,12.0,0.7,hospital_continuous,cooling_ac,KLNC0361-A05
KLNC0361-A06,KLNC0361,lighting_general,curtailable,1,3.5,0.9,hospital_continuous,none,KLNC0361-A06
KLNC0362-A00,KLNC0362,ot_and_icu,critical,2,15.0,0.7,hospital_continuous,none,KLNC0362-A00
KLNC0362-A01,KLNC0362,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0362-A01
KLNC0362-A02,KLNC0362,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0362-A02
KLNC0362-A03,KLNC0362,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0362-A03
KLNC0362-A04,KLNC0362,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0362-A04
KLNC0362-A05,KLNC0362,ac_wards_and_corridors,curtailable,1,12.0,0.7,hospital_continuous,cooling_ac,KLNC0362-A05
KLNC0362-A06,KLNC0362,lighting_general,curtailable,1,3.5,0.9,hospital_continuous,none,KLNC0362-A06
KLNC0363-A00,KLNC0363,ot_and_icu,critical,2,15.0,0.7,hospital_continuous,none,KLNC0363-A00
KLNC0363-A01,KLNC0363,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0363-A01
KLNC0363-A02,KLNC0363,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0363-A02
KLNC0363-A03,KLNC0363,lifts_and_life_safety,critical,1,4.0,0.45,hospital_continuous,none,KLNC0363-A03
KLNC0363-A04,KLNC0363,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0363-A04
KLNC0363-A05,KLNC0363,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0363-A05
KLNC0363-A06,KLNC0363,ac_wards_and_corridors,curtailable,3,12.0,0.7,hospital_continuous,cooling_ac,KLNC0363-A06
KLNC0363-A07,KLNC0363,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0363-A07
KLNC0364-A00,KLNC0364,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0364-A00
KLNC0364-A01,KLNC0364,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0364-A01
KLNC0364-A02,KLNC0364,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0364-A02
KLNC0364-A03,KLNC0364,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0364-A03
KLNC0364-A04,KLNC0364,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0364-A04
KLNC0364-A05,KLNC0364,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0364-A05
KLNC0364-A06,KLNC0364,ac_wards_and_corridors,curtailable,3,12.0,0.7,hospital_continuous,cooling_ac,KLNC0364-A06
KLNC0364-A07,KLNC0364,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0364-A07
KLNC0365-A00,KLNC0365,ot_and_icu,critical,2,15.0,0.7,hospital_continuous,none,KLNC0365-A00
KLNC0365-A01,KLNC0365,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0365-A01
KLNC0365-A02,KLNC0365,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0365-A02
KLNC0365-A03,KLNC0365,lifts_and_life_safety,critical,1,4.0,0.45,hospital_continuous,none,KLNC0365-A03
KLNC0365-A04,KLNC0365,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0365-A04
KLNC0365-A05,KLNC0365,ac_wards_and_corridors,curtailable,1,12.0,0.7,hospital_continuous,cooling_ac,KLNC0365-A05
KLNC0365-A06,KLNC0365,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0365-A06
KLNC0366-A00,KLNC0366,ot_and_icu,critical,2,15.0,0.7,hospital_continuous,none,KLNC0366-A00
KLNC0366-A01,KLNC0366,diagnostic_imaging,critical,2,8.0,0.35,hospital_continuous,none,KLNC0366-A01
KLNC0366-A02,KLNC0366,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0366-A02
KLNC0366-A03,KLNC0366,lifts_and_life_safety,critical,2,4.0,0.45,hospital_continuous,none,KLNC0366-A03
KLNC0366-A04,KLNC0366,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0366-A04
KLNC0366-A05,KLNC0366,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0366-A05
KLNC0366-A06,KLNC0366,ac_wards_and_corridors,curtailable,1,12.0,0.7,hospital_continuous,cooling_ac,KLNC0366-A06
KLNC0366-A07,KLNC0366,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0366-A07
KLNC0367-A00,KLNC0367,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0367-A00
KLNC0367-A01,KLNC0367,medical_cold_chain,critical,1,2.5,0.55,flat_always_on,refrigeration,KLNC0367-A01
KLNC0367-A02,KLNC0367,lifts_and_life_safety,critical,1,4.0,0.45,hospital_continuous,none,KLNC0367-A02
KLNC0367-A03,KLNC0367,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0367-A03
KLNC0367-A04,KLNC0367,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0367-A04
KLNC0367-A05,KLNC0367,ac_wards_and_corridors,curtailable,2,12.0,0.7,hospital_continuous,cooling_ac,KLNC0367-A05
KLNC0367-A06,KLNC0367,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0367-A06
KLNC0368-A00,KLNC0368,ot_and_icu,critical,1,15.0,0.7,hospital_continuous,none,KLNC0368-A00
KLNC0368-A01,KLNC0368,diagnostic_imaging,critical,1,8.0,0.35,hospital_continuous,none,KLNC0368-A01
KLNC0368-A02,KLNC0368,medical_cold_chain,critical,2,2.5,0.55,flat_always_on,refrigeration,KLNC0368-A02
KLNC0368-A03,KLNC0368,lifts_and_life_safety,critical,1,4.0,0.45,hospital_continuous,none,KLNC0368-A03
KLNC0368-A04,KLNC0368,laundry,shiftable,1,6.0,0.7,hospital_daytime_service,none,KLNC0368-A04
KLNC0368-A05,KLNC0368,sterilisation,shiftable,1,5.0,0.6,hospital_daytime_service,none,KLNC0368-A05
KLNC0368-A06,KLNC0368,ac_wards_and_corridors,curtailable,2,12.0,0.7,hospital_continuous,cooling_ac,KLNC0368-A06
KLNC0368-A07,KLNC0368,lighting_general,curtailable,2,3.5,0.9,hospital_continuous,none,KLNC0368-A07
KLNC0369-A00,KLNC0369,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0369-A00
KLNC0369-A01,KLNC0369,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0369-A01
KLNC0369-A02,KLNC0369,laboratory_equipment,shiftable,1,2.0,0.5,educational_session,none,KLNC0369-A02
KLNC0369-A03,KLNC0369,ac_classrooms,curtailable,2,5.5,0.65,educational_session,cooling_ac,KLNC0369-A03
KLNC0369-A04,KLNC0369,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0369-A04
KLNC0369-A05,KLNC0369,lighting,curtailable,2,1.5,0.9,educational_session,none,KLNC0369-A05
KLNC0370-A00,KLNC0370,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0370-A00
KLNC0370-A01,KLNC0370,laboratory_equipment,shiftable,2,2.0,0.5,educational_session,none,KLNC0370-A01
KLNC0370-A02,KLNC0370,ac_classrooms,curtailable,2,5.5,0.65,educational_session,cooling_ac,KLNC0370-A02
KLNC0370-A03,KLNC0370,ceiling_fans_bank,curtailable,3,1.2,0.85,educational_session,cooling_fan,KLNC0370-A03
KLNC0370-A04,KLNC0370,lighting,curtailable,1,1.5,0.9,educational_session,none,KLNC0370-A04
KLNC0371-A00,KLNC0371,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0371-A00
KLNC0371-A01,KLNC0371,ceiling_fans_bank,curtailable,1,1.2,0.85,educational_session,cooling_fan,KLNC0371-A01
KLNC0371-A02,KLNC0371,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0371-A02
KLNC0372-A00,KLNC0372,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0372-A00
KLNC0372-A01,KLNC0372,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0372-A01
KLNC0372-A02,KLNC0372,laboratory_equipment,shiftable,1,2.0,0.5,educational_session,none,KLNC0372-A02
KLNC0372-A03,KLNC0372,ac_classrooms,curtailable,1,5.5,0.65,educational_session,cooling_ac,KLNC0372-A03
KLNC0372-A04,KLNC0372,ceiling_fans_bank,curtailable,1,1.2,0.85,educational_session,cooling_fan,KLNC0372-A04
KLNC0372-A05,KLNC0372,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0372-A05
KLNC0373-A00,KLNC0373,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0373-A00
KLNC0373-A01,KLNC0373,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0373-A01
KLNC0373-A02,KLNC0373,ac_classrooms,curtailable,2,5.5,0.65,educational_session,cooling_ac,KLNC0373-A02
KLNC0373-A03,KLNC0373,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0373-A03
KLNC0373-A04,KLNC0373,lighting,curtailable,2,1.5,0.9,educational_session,none,KLNC0373-A04
KLNC0374-A00,KLNC0374,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0374-A00
KLNC0374-A01,KLNC0374,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0374-A01
KLNC0374-A02,KLNC0374,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0374-A02
KLNC0374-A03,KLNC0374,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0374-A03
KLNC0375-A00,KLNC0375,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0375-A00
KLNC0375-A01,KLNC0375,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0375-A01
KLNC0375-A02,KLNC0375,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0375-A02
KLNC0375-A03,KLNC0375,lighting,curtailable,1,1.5,0.9,educational_session,none,KLNC0375-A03
KLNC0376-A00,KLNC0376,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0376-A00
KLNC0376-A01,KLNC0376,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0376-A01
KLNC0376-A02,KLNC0376,laboratory_equipment,shiftable,2,2.0,0.5,educational_session,none,KLNC0376-A02
KLNC0376-A03,KLNC0376,ac_classrooms,curtailable,4,5.5,0.65,educational_session,cooling_ac,KLNC0376-A03
KLNC0376-A04,KLNC0376,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0376-A04
KLNC0376-A05,KLNC0376,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0376-A05
KLNC0377-A00,KLNC0377,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0377-A00
KLNC0377-A01,KLNC0377,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0377-A01
KLNC0377-A02,KLNC0377,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0377-A02
KLNC0377-A03,KLNC0377,lighting,curtailable,1,1.5,0.9,educational_session,none,KLNC0377-A03
KLNC0378-A00,KLNC0378,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0378-A00
KLNC0378-A01,KLNC0378,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0378-A01
KLNC0378-A02,KLNC0378,ceiling_fans_bank,curtailable,1,1.2,0.85,educational_session,cooling_fan,KLNC0378-A02
KLNC0378-A03,KLNC0378,lighting,curtailable,1,1.5,0.9,educational_session,none,KLNC0378-A03
KLNC0379-A00,KLNC0379,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0379-A00
KLNC0379-A01,KLNC0379,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0379-A01
KLNC0379-A02,KLNC0379,laboratory_equipment,shiftable,1,2.0,0.5,educational_session,none,KLNC0379-A02
KLNC0379-A03,KLNC0379,ac_classrooms,curtailable,1,5.5,0.65,educational_session,cooling_ac,KLNC0379-A03
KLNC0379-A04,KLNC0379,ceiling_fans_bank,curtailable,3,1.2,0.85,educational_session,cooling_fan,KLNC0379-A04
KLNC0379-A05,KLNC0379,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0379-A05
KLNC0380-A00,KLNC0380,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0380-A00
KLNC0380-A01,KLNC0380,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0380-A01
KLNC0380-A02,KLNC0380,ac_classrooms,curtailable,3,5.5,0.65,educational_session,cooling_ac,KLNC0380-A02
KLNC0380-A03,KLNC0380,ceiling_fans_bank,curtailable,3,1.2,0.85,educational_session,cooling_fan,KLNC0380-A03
KLNC0380-A04,KLNC0380,lighting,curtailable,2,1.5,0.9,educational_session,none,KLNC0380-A04
KLNC0381-A00,KLNC0381,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0381-A00
KLNC0381-A01,KLNC0381,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0381-A01
KLNC0381-A02,KLNC0381,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0381-A02
KLNC0381-A03,KLNC0381,lighting,curtailable,2,1.5,0.9,educational_session,none,KLNC0381-A03
KLNC0382-A00,KLNC0382,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0382-A00
KLNC0382-A01,KLNC0382,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0382-A01
KLNC0382-A02,KLNC0382,laboratory_equipment,shiftable,2,2.0,0.5,educational_session,none,KLNC0382-A02
KLNC0382-A03,KLNC0382,ac_classrooms,curtailable,4,5.5,0.65,educational_session,cooling_ac,KLNC0382-A03
KLNC0382-A04,KLNC0382,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0382-A04
KLNC0382-A05,KLNC0382,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0382-A05
KLNC0383-A00,KLNC0383,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0383-A00
KLNC0383-A01,KLNC0383,ceiling_fans_bank,curtailable,2,1.2,0.85,educational_session,cooling_fan,KLNC0383-A01
KLNC0383-A02,KLNC0383,lighting,curtailable,2,1.5,0.9,educational_session,none,KLNC0383-A02
KLNC0384-A00,KLNC0384,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0384-A00
KLNC0384-A01,KLNC0384,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0384-A01
KLNC0384-A02,KLNC0384,laboratory_equipment,shiftable,2,2.0,0.5,educational_session,none,KLNC0384-A02
KLNC0384-A03,KLNC0384,ceiling_fans_bank,curtailable,3,1.2,0.85,educational_session,cooling_fan,KLNC0384-A03
KLNC0384-A04,KLNC0384,lighting,curtailable,1,1.5,0.9,educational_session,none,KLNC0384-A04
KLNC0385-A00,KLNC0385,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0385-A00
KLNC0385-A01,KLNC0385,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0385-A01
KLNC0385-A02,KLNC0385,ac_classrooms,curtailable,3,5.5,0.65,educational_session,cooling_ac,KLNC0385-A02
KLNC0385-A03,KLNC0385,ceiling_fans_bank,curtailable,1,1.2,0.85,educational_session,cooling_fan,KLNC0385-A03
KLNC0385-A04,KLNC0385,lighting,curtailable,3,1.5,0.9,educational_session,none,KLNC0385-A04
KLNC0386-A00,KLNC0386,servers_and_security,critical,1,0.8,0.85,flat_always_on,none,KLNC0386-A00
KLNC0386-A01,KLNC0386,water_pump,shiftable,1,1.5,0.85,pump_offpeak_capable,none,KLNC0386-A01
